,Uniprot,Protein Symbol,Antibodypedia Link,Ref-ed Antibodies via Antibodypedia,Total Article Count,Term Article Count,'String' Interactions,GO Score,UV Score,Overall Score,GO Terms
384,Q92540,SMG7,https://www.antibodypedia.com/gene/34445/SMG7,2,88,3,7,1,1,2.930620837235982,"['C:cytoplasm', 'C:cytosol', 'C:nucleus', 'C:telomerase holoenzyme complex', 'F:protein phosphatase 2A binding', 'F:telomerase RNA binding', 'F:telomeric DNA binding', 'P:mRNA export from nucleus', 'P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay', 'P:regulation of dephosphorylation']"
117,P15735,PHKG2,https://www.antibodypedia.com/gene/13792/PHKG2,3,50,0,2,-1,3,2.9258873231727893,"['C:cytosol', 'C:phosphorylase kinase complex', 'F:ATP binding', 'F:calmodulin binding', 'F:enzyme binding', 'F:phosphorylase kinase activity', 'F:protein serine/threonine kinase activity', 'F:tau-protein kinase activity', 'P:generation of precursor metabolites and energy', 'P:glycogen biosynthetic process', 'P:glycogen catabolic process', 'P:glycogen metabolic process', 'P:positive regulation of glycogen catabolic process', 'P:protein phosphorylation']"
181,P54821,PRRX1,https://www.antibodypedia.com/gene/34372/PRRX1,15,474,7,7,7,-2,2.922407561270856,"['C:chromatin', 'C:cytosol', 'C:nucleoplasm', 'C:nucleus', 'F:DNA-binding transcription activator activity, RNA polymerase II-specific', 'F:DNA-binding transcription factor activity, RNA polymerase II-specific', 'F:DNA-binding transcription repressor activity, RNA polymerase II-specific', 'F:HMG box domain binding', 'F:RNA polymerase II cis-regulatory region sequence-specific DNA binding', 'F:RNA polymerase II general transcription initiation factor activity', 'F:RNA polymerase II-specific DNA-binding transcription factor binding', 'P:artery morphogenesis', 'P:cartilage development', 'P:embryonic cranial skeleton morphogenesis', 'P:embryonic limb morphogenesis', 'P:inner ear morphogenesis', 'P:mesenchymal cell proliferation', 'P:middle ear morphogenesis', 'P:neuron fate determination', 'P:neuronal stem cell population maintenance', 'P:positive regulation of mesenchymal cell proliferation', 'P:positive regulation of smoothened signaling pathway', 'P:positive regulation of stem cell proliferation', 'P:positive regulation of transcription by RNA polymerase II', 'P:regulation of neuron projection regeneration', 'P:regulation of transcription by RNA polymerase II', 'P:roof of mouth development', 'P:smoothened signaling pathway', 'P:stem cell proliferation']"
249,Q15477,SKIV2L,https://www.antibodypedia.com/gene/28089/SKIV2L,2,95,2,7,1,1,2.9156560425113325,"['C:cytosol', 'C:nucleus', 'C:Ski complex', ""F:3'-5' RNA helicase activity"", 'F:ATP binding', 'F:ATP hydrolysis activity', 'F:RNA binding', 'F:RNA helicase activity', ""P:nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay"", 'P:rescue of stalled ribosome']"
278,Q5SZK8,FREM2,https://www.antibodypedia.com/gene/23253/FREM2,2,101,1,1,0,3,2.8925980344505153,"['C:basement membrane', 'C:collagen-containing extracellular matrix', 'C:extracellular exosome', 'C:plasma membrane', 'F:metal ion binding', 'P:anatomical structure morphogenesis', 'P:cell adhesion', 'P:cell communication', 'P:embryonic digit morphogenesis', 'P:eye development', 'P:heart development', 'P:inner ear development', 'P:kidney development', 'P:morphogenesis of an epithelium']"
256,Q17R98,ZNF827,https://www.antibodypedia.com/gene/56760/ZNF827,1,16,3,1,3,2,2.8839157663243107,"['C:chromatin', 'C:chromosome, telomeric region', 'C:nucleus', 'C:ribonucleoprotein complex', 'F:DNA binding', 'F:metal ion binding', 'F:NuRD complex binding', 'P:chromatin remodeling', 'P:establishment of protein localization to telomere', 'P:negative regulation of DNA-templated transcription', 'P:negative regulation of shelterin complex assembly', 'P:positive regulation of transcription by RNA polymerase II', 'P:telomere maintenance']"
38,O43264,ZW10,https://www.antibodypedia.com/gene/3162/ZW10,2,176,6,8,0,1,2.8837670542823597,"['C:cytosol', 'C:Dsl1/NZR complex', 'C:endoplasmic reticulum', 'C:endoplasmic reticulum membrane', 'C:kinetochore', 'C:kinetochore microtubule', 'C:lipid droplet', 'C:membrane', 'C:nucleus', 'C:RZZ complex', 'C:spindle pole', 'F:centromeric DNA binding', 'P:cell division', 'P:endoplasmic reticulum to Golgi vesicle-mediated transport', 'P:establishment of mitotic spindle orientation', 'P:Golgi organization', 'P:meiotic cell cycle', 'P:mitotic metaphase chromosome alignment', 'P:mitotic sister chromatid segregation', 'P:mitotic spindle assembly checkpoint signaling', 'P:protein localization to kinetochore', 'P:protein transport', 'P:protein-containing complex assembly', 'P:regulation of attachment of spindle microtubules to kinetochore', 'P:regulation of exit from mitosis', 'P:retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum']"
343,Q8IWA0,WDR75,https://www.antibodypedia.com/gene/52112/WDR75,0,7,0,11,-2,1,2.876967013256268,"['C:nucleolus', 'C:nucleoplasm', 'C:small-subunit processome', 'F:RNA binding', 'P:positive regulation of rRNA processing', 'P:positive regulation of transcription by RNA polymerase I', 'P:ribosomal small subunit biogenesis', 'P:rRNA processing']"
350,Q8N0Y7,PGAM4,https://www.antibodypedia.com/gene/67001/PGAM4,0,8,0,5,0,2,2.8727322332932284,"['C:extracellular exosome', 'C:sperm principal piece', 'F:2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity', 'F:bisphosphoglycerate mutase activity', 'F:hydrolase activity', 'F:phosphoglycerate mutase activity', 'P:glycolytic process', 'P:positive regulation of flagellated sperm motility']"
378,Q8WVJ2,NUDCD2,https://www.antibodypedia.com/gene/45873/NUDCD2,2,7,0,2,-1,3,2.8712255372709254,"['C:centrosome', 'C:cytoplasm', 'C:cytosol', 'C:intercellular bridge', 'C:kinetochore', 'C:microtubule cytoskeleton', 'C:mitotic spindle', 'C:spindle pole', 'F:unfolded protein binding', 'P:protein folding']"
58,O75592,MYCBP2,https://www.antibodypedia.com/gene/24520/MYCBP2,0,90,2,5,3,1,2.868320238595525,"['C:axon', 'C:cytoplasm', 'C:cytosol', 'C:intracellular membrane-bounded organelle', 'C:membrane', 'C:microtubule cytoskeleton', 'C:nucleoplasm', 'C:nucleus', 'C:plasma membrane', 'F:guanyl-nucleotide exchange factor activity', 'F:identical protein binding', 'F:small GTPase binding', 'F:ubiquitin protein ligase activity', 'F:zinc ion binding', 'P:axon guidance', 'P:branchiomotor neuron axon guidance', 'P:central nervous system projection neuron axonogenesis', 'P:circadian regulation of gene expression', 'P:negative regulation of protein catabolic process', 'P:neuromuscular process', 'P:positive regulation of protein ubiquitination', 'P:protein K48-linked ubiquitination', 'P:protein ubiquitination', 'P:regulation of axon guidance', 'P:regulation of cytoskeleton organization', 'P:regulation of protein localization', 'P:regulation of synaptic assembly at neuromuscular junction']"
287,Q5VU43,PDE4DIP,https://www.antibodypedia.com/gene/2152/PDE4DIP,5,84,3,7,0,1,2.86478354602137,"['C:centrosome', 'C:cytoplasm', 'C:Golgi apparatus', 'C:myofibril', 'C:nucleus', 'F:enzyme binding', 'F:molecular adaptor activity', 'P:astral microtubule organization', 'P:centrosome cycle', 'P:positive regulation of microtubule nucleation', 'P:protein-containing complex assembly', 'P:regulation of Golgi organization']"
49,O60313,OPA1,https://www.antibodypedia.com/gene/33885/OPA1,15,2167,14,1,-1,3,2.8644716748734447,"['C:axon cytoplasm', 'C:cytoplasm', 'C:cytosol', 'C:dendrite', 'C:membrane', 'C:microtubule', 'C:mitochondrial crista', 'C:mitochondrial inner membrane', 'C:mitochondrial intermembrane space', 'C:mitochondrial membrane', 'C:mitochondrial outer membrane', 'C:mitochondrion', 'C:nucleoplasm', 'F:cardiolipin binding', 'F:GTP binding', 'F:GTPase activity', 'F:GTPase-dependent fusogenic activity', 'F:magnesium ion binding', 'F:membrane bending activity', 'F:microtubule binding', 'F:phosphatidic acid binding', 'P:apoptotic process', 'P:axonal transport of mitochondrion', 'P:cellular senescence', 'P:cristae formation', 'P:GTP metabolic process', 'P:inner mitochondrial membrane organization', 'P:membrane tubulation', 'P:mitochondrial fission', 'P:mitochondrial fusion', 'P:mitochondrial genome maintenance', 'P:mitochondrial inner membrane fusion', 'P:mitochondrion organization', 'P:negative regulation of apoptotic process', 'P:negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway', 'P:negative regulation of release of cytochrome c from mitochondria', 'P:neural tube closure', 'P:positive regulation of interleukin-17 production', 'P:positive regulation of T-helper 17 cell lineage commitment', 'P:protein complex oligomerization', 'P:visual perception']"
220,Q13075,NAIP,https://www.antibodypedia.com/gene/47753/NAIP,7,604,15,3,0,2,2.844444973935488,"['C:basolateral plasma membrane', 'C:canonical inflammasome complex', 'C:cytoplasm', 'C:IPAF inflammasome complex', 'F:ATP binding', 'F:ATP hydrolysis activity', 'F:cysteine-type endopeptidase inhibitor activity', 'F:cysteine-type endopeptidase inhibitor activity involved in apoptotic process', 'F:metal ion binding', 'F:protein serine/threonine kinase binding', 'P:apoptotic process', 'P:defense response to bacterium', 'P:detection of bacterium', 'P:icosanoid biosynthetic process', 'P:inflammatory response', 'P:innate immune response', 'P:negative regulation of apoptotic process', 'P:negative regulation of cysteine-type endopeptidase activity involved in apoptotic process', 'P:negative regulation of neuron apoptotic process', 'P:negative regulation of tumor necrosis factor-mediated signaling pathway', 'P:nervous system development', 'P:pattern recognition receptor signaling pathway', 'P:positive regulation of inflammatory response', 'P:positive regulation of interleukin-1 beta production', 'P:positive regulation of JNK cascade', 'P:pyroptosis', 'P:regulation of apoptotic process']"
328,Q86US8,SMG6,https://www.antibodypedia.com/gene/50527/SMG6,1,118,2,7,1,1,2.834172967712356,"['C:chromosome, telomeric region', 'C:cytoplasm', 'C:cytosol', 'C:nucleolus', 'C:nucleus', 'C:telomerase holoenzyme complex', 'F:DNA polymerase binding', 'F:metal ion binding', 'F:ribonucleoprotein complex binding', 'F:RNA binding', 'F:RNA endonuclease activity', 'F:telomerase RNA binding', 'F:telomeric DNA binding', 'P:mRNA export from nucleus', 'P:negative regulation of telomere capping', 'P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay', 'P:regulation of dephosphorylation', 'P:regulation of telomerase activity', 'P:regulation of telomere maintenance', 'P:regulation of telomere maintenance via telomerase']"
375,Q8TF72,SHROOM3,https://www.antibodypedia.com/gene/62376/SHROOM3,1,105,2,1,0,3,2.8309563523574814,"['C:adherens junction', 'C:apical junction complex', 'C:apical plasma membrane', 'C:cortical actin cytoskeleton', 'C:cytoskeleton', 'C:microtubule', 'F:actin filament binding', 'P:actin filament organization', 'P:apical protein localization', 'P:cell morphogenesis', 'P:cellular pigment accumulation', 'P:pattern specification process', 'P:regulation of cell shape']"
147,P36543,ATP6V1E1,https://www.antibodypedia.com/gene/4024/ATP6V1E1,6,34,0,3,0,2,2.8221454275119893,"['C:apical plasma membrane', 'C:clathrin-coated vesicle membrane', 'C:cytosol', 'C:endosome', 'C:extracellular exosome', 'C:lysosomal membrane', 'C:microvillus', 'C:proton-transporting two-sector ATPase complex', 'C:synaptic vesicle membrane', 'C:vacuolar proton-transporting V-type ATPase, V1 domain', 'F:ATPase binding', 'F:proton-transporting ATPase activity, rotational mechanism', 'P:proton transmembrane transport', 'P:regulation of macroautophagy', 'P:synaptic vesicle lumen acidification']"
28,O14787,TNPO2,https://www.antibodypedia.com/gene/26113/TNPO2,3,24,0,5,2,1,2.803438478479804,"['C:cytoplasm', 'C:nucleus', 'F:nuclear import signal receptor activity', 'F:nuclear localization sequence binding', 'F:small GTPase binding', 'P:protein import into nucleus']"
284,Q5VT06,CEP350,https://www.antibodypedia.com/gene/34424/CEP350,4,28,1,7,0,1,2.791164516128117,"['C:cell projection', 'C:centriole', 'C:centrosome', 'C:cytoplasm', 'C:membrane', 'C:nucleus', 'C:spindle', 'F:microtubule binding', 'P:microtubule anchoring', 'P:non-motile cilium assembly', 'P:protein localization to centrosome']"
60,O75828,CBR3,https://www.antibodypedia.com/gene/8258/CBR3,13,160,2,2,-1,2,2.7798443902284373,"['C:cytosol', 'C:extracellular space', 'C:nucleoplasm', 'F:3-keto sterol reductase activity', 'F:carbonyl reductase (NADPH) activity', 'F:NADPH binding', 'F:NADPH dehydrogenase (quinone) activity', 'P:cognition', 'P:phylloquinone catabolic process', 'P:xenobiotic metabolic process']"
10,A6NNZ2,NA,https://www.antibodypedia.com/gene/71184/TUBB8B,0,0,0,1,0,3,2.777250097554509,"['C:cytoplasm', 'C:extracellular exosome', 'C:intercellular bridge', 'C:microtubule', 'C:microtubule cytoskeleton', 'C:mitotic spindle', 'F:GTP binding', 'F:GTPase activity', 'F:metal ion binding', 'F:structural constituent of cytoskeleton', 'P:microtubule cytoskeleton organization', 'P:mitotic cell cycle']"
494,Q9P2K1,CC2D2A,https://www.antibodypedia.com/gene/50288/CC2D2A,3,88,0,5,-1,2,2.772758756209564,"['C:ciliary transition zone', 'C:cytoskeleton', 'C:cytosol', 'C:MKS complex', 'P:axoneme assembly', 'P:camera-type eye development', 'P:cilium assembly', 'P:determination of left/right symmetry', 'P:embryonic brain development', 'P:heart development', 'P:kidney development', 'P:motile cilium assembly', 'P:neural tube closure', 'P:non-motile cilium assembly', 'P:protein localization to ciliary transition zone', 'P:smoothened signaling pathway']"
22,O00116,AGPS,https://www.antibodypedia.com/gene/33922/AGPS,1,930,9,3,-1,3,2.769497834743729,"['C:cytosol', 'C:membrane', 'C:mitochondrion', 'C:peroxisomal matrix', 'C:peroxisomal membrane', 'C:peroxisome', 'F:alkylglycerone-phosphate synthase activity', 'F:FAD binding', 'P:ether lipid biosynthetic process', 'P:lipid biosynthetic process']"
59,O75688,PPM1B,https://www.antibodypedia.com/gene/14962/PPM1B,10,121,1,4,-2,2,2.756131240712139,"['C:cytosol', 'C:membrane', 'C:nucleolus', 'C:nucleus', 'F:magnesium ion binding', 'F:manganese ion binding', 'F:myosin phosphatase activity', 'F:protein serine/threonine phosphatase activity', 'P:N-terminal protein myristoylation', 'P:negative regulation of canonical NF-kappaB signal transduction', 'P:negative regulation of defense response to virus', 'P:negative regulation of interferon-beta production', 'P:negative regulation of non-canonical NF-kappaB signal transduction', 'P:peptidyl-threonine dephosphorylation', 'P:positive regulation of canonical Wnt signaling pathway', 'P:protein dephosphorylation']"
539,Q9Y6X9,MORC2,https://www.antibodypedia.com/gene/235/MORC2,6,108,16,2,3,1,2.754246866350968,"['C:cytoplasm', 'C:cytosol', 'C:heterochromatin', 'C:nuclear matrix', 'C:nucleoplasm', 'C:nucleus', 'F:ATP binding', 'F:ATP hydrolysis activity', 'F:chromatin binding', 'F:identical protein binding', 'F:magnesium ion binding', 'F:protein homodimerization activity', 'F:zinc ion binding', 'P:chromatin remodeling', 'P:DNA damage response', 'P:fatty acid metabolic process', 'P:negative regulation of gene expression, epigenetic', 'P:negative regulation of single stranded viral RNA replication via double stranded DNA intermediate', 'P:positive regulation of DNA methylation-dependent heterochromatin formation']"
63,O94850,DDN,https://www.antibodypedia.com/gene/74886/DDN,0,307,8,1,3,2,2.7541225661209294,"['C:cell projection', 'C:cytoplasm', 'C:dendritic spine membrane', 'C:endoplasmic reticulum membrane', 'C:nucleus', 'C:perikaryon', 'C:postsynaptic membrane', 'F:DNA-binding transcription factor activity, RNA polymerase II-specific', 'F:RNA polymerase II cis-regulatory region sequence-specific DNA binding', 'P:positive regulation of transcription by RNA polymerase II']"
518,Q9UP83,COG5,https://www.antibodypedia.com/gene/17176/COG5,1,56,1,9,-1,1,2.7523438071184936,"['C:cytosol', 'C:Golgi apparatus', 'C:Golgi membrane', 'C:Golgi transport complex', 'C:membrane', 'C:nucleoplasm', 'C:trans-Golgi network membrane', 'P:glycosylation', 'P:Golgi organization', 'P:inter-Golgi cisterna vesicle-mediated transport', 'P:intra-Golgi vesicle-mediated transport', 'P:protein transport', 'P:retrograde transport, vesicle recycling within Golgi']"
